56,2048.15,1.0,2.0,0.0
57,2045.95,1.0,2.0,0.0
58,2046.38,1.0,2.0,0.0
59,2049.22,1.0,2.0,0.0
60,2043.19,1.0,2.0,0.0
61,2043.86,1.0,2.0,0.0
62,2044.54,1.0,2.0,0.0
63,2042.6,1.0,2.0,0.0
64,2051.31,1.0,2.0,0.0
65,2045.44,1.0,2.0,0.0
66,2047.74,1.0,2.0,0.0
67,2046.3,1.0,2.0,0.0
68,2048.64,1.0,2.0,0.0
69,2041.98,1.0,2.0,0.0
70,2044.31,1.0,2.0,0.0
71,2050.06,1.0,2.0,0.0
72,2044.98,1.0,2.0,0.0
73,2046.27,1.0,2.0,0.0
74,2042.49,1.0,2.0,0.0
75,2044.15,1.0,2.0,0.0
76,2042.99,1.0,2.0,0.0
77,2045.92,1.0,2.0,0.0
78,2047.52,1.0,2.0,0.0
79,2046.08,1.0,2.0,0.0
80,2047.16,1.0,2.0,0.0
81,2054.66,1.0,2.0,0.0
82,2048.64,1.0,2.0,0.0
83,2040.99,1.0,2.0,0.0
84,2048.63,1.0,2.0,0.0
85,2050.45,1.0,2.0,0.0
86,2042.99,1.0,2.0,0.0
87,2047.55,1.0,2.0,0.0
88,2050.49,1.0,2.0,0.0
89,2038.54,1.0,2.0,0.0
90,2043.56,1.0,2.0,0.0
91,2041.92,1.0,2.0,0.0
92,2049.19,1.0,2.0,0.0
93,2051.1,1.0,2.0,0.0
94,2050.91,1.0,2.0,0.0
95,2042.9,1.0,2.0,0.0
96,2043.29,1.0,2.0,0.0
97,2049.6,1.0,2.0,0.0
98,2043.01,1.0,2.0,0.0
99,2045.2,1.0,2.0,0.0
100,2046.37,1.0,2.0,0.0
101,2041.73,1.0,2.0,0.0
102,2046.18,1.0,2.0,0.0
103,2048.61,1.0,2.0,0.0
104,2049.88,1.0,2.0,0.0
105,2046.47,1.0,2.0,0.0
106,2050.74,1.0,2.0,0.0
107,2050.71,1.0,2.0,0.0
108,2052.86,1.0,2.0,0.0
109,2044.1,1.0,2.0,0.0
110,2042.26,1.0,2.0,0.0
111,2048.2,1.0,2.0,0.0
112,2048.71,1.0,2.0,0.0
113,2044.86,1.0,2.0,0.0
114,2037.75,1.0,2.0,0.0
115,2042.36,1.0,2.0,0.0
116,2045.73,1.0,2.0,0.0
117,2046.4,1.0,2.0,0.0
118,2051.83,1.0,2.0,0.0
119,2044.55,1.0,2.0,0.0
120,2045.45,1.0,2.0,0.0
121,2044.88,1.0,2.0,0.0
122,2038.78,1.0,2.0,0.0
123,2050.1,1.0,2.0,0.0
124,2045.56,1.0,2.0,0.0
125,2047.41,1.0,2.0,0.0
126,2047.03,1.0,2.0,0.0
127,2044.49,1.0,2.0,0.0
128,2042.85,1.0,2.0,0.0
129,2039.22,1.0,2.0,0.0
130,2052.78,1.0,2.0,0.0
131,2049.78,1.0,2.0,0.0
132,2048.16,1.0,2.0,0.0
133,2043.21,1.0,2.0,0.0
134,2047.04,1.0,2.0,0.0
135,2046.13,1.0,2.0,0.0
136,2055.37,1.0,2.0,0.0
137,2042.52,1.0,2.0,0.0
138,2048.59,1.0,2.0,0.0
139,2044.22,1.0,2.0,0.0
140,2046.39,1.0,2.0,0.0
141,2042.52,1.0,2.0,0.0
142,2049.95,1.0,2.0,0.0
143,2048.33,1.0,2.0,0.0
144,2051.58,1.0,2.0,0.0
145,2049.21,1.0,2.0,0.0
146,2049.09,1.0,2.0,0.0
147,2048.12,1.0,2.0,0.0
148,2043.22,1.0,2.0,0.0
149,2035.61,1.0,2.0,0.0
150,2042.76,1.0,2.0,0.0
151,2043.63,1.0,2.0,0.0
152,2039.3,1.0,2.0,0.0
153,2040.77,1.0,2.0,0.0
154,2043.03,1.0,2.0,0.0
155,2046.85,1.0,2.0,0.0
156,2042.28,1.0,2.0,0.0
157,2041.41,1.0,2.0,0.0
158,2043.18,1.0,2.0,0.0
159,2044.23,1.0,2.0,0.0
160,2057.65,1.0,2.0,0.0
161,2050.78,1.0,2.0,0.0
162,2047.01,1.0,2.0,0.0
163,2039.22,1.0,2.0,0.0
164,2044.22,1.0,2.0,0.0
165,2044.23,1.0,2.0,0.0
166,2043.1,1.0,2.0,0.0
167,2047.45,1.0,2.0,0.0
168,2039.4,1.0,2.0,0.0
169,2040.43,1.0,2.0,0.0
170,2045.99,1.0,2.0,0.0
171,2041.88,1.0,2.0,0.0
172,2043.39,1.0,2.0,0.0
173,2041.62,1.0,2.0,0.0
174,2037.45,1.0,2.0,0.0
175,2051.45,1.0,2.0,0.0
176,2040.84,1.0,2.0,0.0
177,2047.32,1.0,2.0,0.0
178,2040.81,1.0,2.0,0.0
179,2053.89,1.0,2.0,0.0
180,2038.49,1.0,2.0,0.0
181,2040.07,1.0,2.0,0.0
182,2047.64,1.0,2.0,0.0
183,2046.51,1.0,2.0,0.0
184,2043.73,1.0,2.0,0.0
185,2049.68,1.0,2.0,0.0
186,2039.03,1.0,2.0,0.0
187,2043.03,1.0,2.0,0.0
188,2042.95,1.0,2.0,0.0
189,2046.01,1.0,2.0,0.0
190,2047.54,1.0,2.0,0.0
191,2047.9,1.0,2.0,0.0
192,2038.12,1.0,2.0,0.0
193,2046.4,1.0,2.0,0.0
194,2049.81,1.0,2.0,0.0
195,2035.89,1.0,2.0,0.0
196,2039.21,1.0,2.0,0.0
197,2044.37,1.0,2.0,0.0
198,2043.27,1.0,2.0,0.0
199,2045.09,1.0,2.0,0.0
200,2048.31,1.0,2.0,0.0
201,2048.77,1.0,2.0,0.0
202,2037.0,1.0,2.0,0.0
203,2040.66,1.0,2.0,0.0
204,2047.56,1.0,2.0,0.0
205,2043.3,1.0,2.0,0.0
206,2043.43,1.0,2.0,0.0
207,2049.15,1.0,2.0,0.0
208,2041.5,1.0,2.0,0.0
209,2053.14,1.0,2.0,0.0
210,2046.79,1.0,2.0,0.0
211,2046.75,1.0,2.0,0.0
212,2051.01,1.0,2.0,0.0
213,2047.46,1.0,2.0,0.0
214,2052.36,1.0,2.0,0.0
215,2050.37,1.0,2.0,0.0
216,2041.75,1.0,2.0,0.0
217,2045.01,1.0,2.0,0.0
218,2043.41,1.0,2.0,0.0
219,2045.93,1.0,2.0,0.0
220,2052.07,1.0,2.0,0.0
221,2038.58,1.0,2.0,0.0
222,2041.68,1.0,2.0,0.0
223,2041.01,1.0,2.0,0.0
224,2040.17,1.0,2.0,0.0
225,2044.61,1.0,2.0,0.0
226,2043.2,1.0,2.0,0.0
227,2051.4,1.0,2.0,0.0
228,2046.69,1.0,2.0,0.0
229,2048.67,1.0,2.0,0.0
230,2046.62,1.0,2.0,0.0
231,2049.33,1.0,2.0,0.0
232,2044.57,1.0,2.0,0.0
233,2043.08,1.0,2.0,0.0
234,2045.0,1.0,2.0,0.0
235,2044.74,1.0,2.0,0.0
236,2045.16,1.0,2.0,0.0
237,2047.85,1.0,2.0,0.0
238,2046.49,1.0,2.0,0.0
239,2046.37,1.0,2.0,0.0
240,2051.94,1.0,2.0,0.0
241,2050.26,1.0,2.0,0.0
242,2051.48,1.0,2.0,0.0
243,2051.56,1.0,2.0,0.0
244,2050.62,1.0,2.0,0.0
245,2049.35,1.0,2.0,0.0
246,2040.9,1.0,2.0,0.0
247,2047.3,1.0,2.0,0.0
248,2041.73,1.0,2.0,0.0
249,2052.06,1.0,2.0,0.0
250,2038.55,1.0,2.0,0.0
251,2053.84,1.0,2.0,0.0
252,2047.77,1.0,2.0,0.0
253,2052.18,1.0,2.0,0.0
254,2045.83,1.0,2.0,0.0
255,2044.51,1.0,2.0,0.0
256,2038.93,1.0,2.0,0.0
257,2046.99,1.0,2.0,0.0
258,2044.46,1.0,2.0,0.0
259,2044.34,1.0,2.0,0.0
260,2049.44,1.0,2.0,0.0
261,2053.28,1.0,2.0,0.0
262,2038.62,1.0,2.0,0.0
263,2044.8,1.0,2.0,0.0
264,2045.31,1.0,2.0,0.0
265,2048.58,1.0,2.0,0.0
266,2039.29,1.0,2.0,0.0
267,2050.83,1.0,2.0,0.0
268,2042.3,1.0,2.0,0.0
269,2042.86,1.0,2.0,0.0
270,2052.33,1.0,2.0,0.0
271,2046.51,1.0,2.0,0.0
272,2045.14,1.0,2.0,0.0
273,2051.09,1.0,2.0,0.0
274,2049.12,1.0,2.0,0.0
275,2041.03,1.0,2.0,0.0
276,2043.9,1.0,2.0,0.0
277,2043.35,1.0,2.0,0.0
278,2050.15,1.0,2.0,0.0
279,2049.04,1.0,2.0,0.0
280,2046.98,1.0,2.0,0.0
281,2043.31,1.0,2.0,0.0
282,2044.85,1.0,2.0,0.0
283,2049.86,1.0,2.0,0.0
284,2046.39,1.0,2.0,0.0
285,2046.62,1.0,2.0,0.0
286,2042.71,1.0,2.0,0.0
287,2044.25,1.0,2.0,0.0
288,2042.01,1.0,2.0,0.0
289,2044.36,1.0,2.0,0.0
290,2050.62,1.0,2.0,0.0
291,2044.23,1.0,2.0,0.0
292,2037.95,1.0,2.0,0.0
293,2047.85,1.0,2.0,0.0
294,2048.28,1.0,2.0,0.0
295,2043.85,1.0,2.0,0.0
296,2048.99,1.0,2.0,0.0
297,2042.92,1.0,2.0,0.0
298,2050.57,1.0,2.0,0.0
299,2047.17,1.0,2.0,0.0
300,2041.97,1.0,2.0,0.0
301,2049.17,1.0,2.0,0.0
302,2043.98,1.0,2.0,0.0
303,2040.63,1.0,2.0,0.0
304,2052.54,1.0,2.0,0.0
305,2039.45,1.0,2.0,0.0
306,2050.23,1.0,2.0,0.0
307,2041.32,1.0,2.0,0.0
308,2051.14,1.0,2.0,0.0
309,2047.62,1.0,2.0,0.0
310,2046.4,1.0,2.0,0.0
311,2052.95,1.0,2.0,0.0
312,2046.22,1.0,2.0,0.0
313,2042.76,1.0,2.0,0.0
314,2052.1,1.0,2.0,0.0
315,2045.3,1.0,2.0,0.0
316,2047.61,1.0,2.0,0.0
317,2044.45,1.0,2.0,0.0
318,2044.31,1.0,2.0,0.0
319,2043.56,1.0,2.0,0.0
320,2043.86,1.0,2.0,0.0
321,2043.97,1.0,2.0,0.0
322,2051.73,1.0,2.0,0.0
323,2042.8,1.0,2.0,0.0
324,2041.43,1.0,2.0,0.0
325,2049.75,1.0,2.0,0.0
326,2042.44,1.0,2.0,0.0
327,2048.39,1.0,2.0,0.0
328,2050.2,1.0,2.0,0.0
329,2042.88,1.0,2.0,0.0
330,2046.55,1.0,2.0,0.0
331,2053.11,1.0,2.0,0.0
332,2045.59,1.0,2.0,0.0
333,2049.95,1.0,2.0,0.0
334,2038.97,1.0,2.0,0.0
335,2033.94,1.0,2.0,0.0
336,2041.58,1.0,2.0,0.0
337,2043.7,1.0,2.0,0.0
338,2058.06,1.0,2.0,0.0
339,2044.06,1.0,2.0,0.0
340,2041.06,1.0,2.0,0.0
341,2045.28,1.0,2.0,0.0
342,2046.6,1.0,2.0,0.0
343,2043.75,1.0,2.0,0.0
344,2047.4,1.0,2.0,0.0
345,2046.7,1.0,2.0,0.0
346,2050.16,1.0,2.0,0.0
347,2048.0,1.0,2.0,0.0
348,2049.18,1.0,2.0,0.0
349,2038.98,1.0,2.0,0.0
350,2050.43,1.0,2.0,0.0
351,2042.32,1.0,2.0,0.0
352,2048.22,1.0,2.0,0.0
353,2051.32,1.0,2.0,0.0
354,2048.17,1.0,2.0,0.0
355,2047.57,1.0,2.0,0.0
356,2049.53,1.0,2.0,0.0
357,2045.68,1.0,2.0,0.0
358,2043.32,1.0,2.0,0.0
359,2045.14,1.0,2.0,0.0
360,2046.3,1.0,2.0,0.0
361,2042.86,1.0,2.0,0.0
362,2045.41,1.0,2.0,0.0
363,2044.62,1.0,2.0,0.0
364,2049.21,1.0,2.0,0.0
365,2039.07,1.0,2.0,0.0
366,2054.16,1.0,2.0,0.0
367,2044.57,1.0,2.0,0.0
368,2049.96,1.0,2.0,0.0
369,2052.83,1.0,2.0,0.0
370,2039.26,1.0,2.0,0.0
371,2048.62,1.0,2.0,0.0
372,2047.42,1.0,2.0,0.0
373,2045.8,1.0,2.0,0.0
374,2048.9,1.0,2.0,0.0
375,2047.17,1.0,2.0,0.0
376,2042.34,1.0,2.0,0.0
377,2046.48,1.0,2.0,0.0
378,2048.37,1.0,2.0,0.0
379,2047.42,1.0,2.0,0.0
380,2054.22,1.0,2.0,0.0
381,2046.35,1.0,2.0,0.0
382,2056.35,1.0,2.0,0.0
383,2041.79,1.0,2.0,0.0
384,2045.12,1.0,2.0,0.0
385,2048.4,1.0,2.0,0.0
386,2042.68,1.0,2.0,0.0
387,2043.46,1.0,2.0,0.0
388,2045.87,1.0,2.0,0.0
389,2050.66,1.0,2.0,0.0
390,2052.43,1.0,2.0,0.0
391,2040.6,1.0,2.0,0.0
392,2050.17,1.0,2.0,0.0
393,2039.93,1.0,2.0,0.0
394,2051.14,1.0,2.0,0.0
395,2040.1,1.0,2.0,0.0
396,2045.77,1.0,2.0,0.0
397,2040.19,1.0,2.0,0.0
398,2042.0,1.0,2.0,0.0
399,2041.68,1.0,2.0,0.0
400,2042.76,1.0,2.0,0.0
401,2046.58,1.0,2.0,0.0
402,2042.7,1.0,2.0,0.0
403,2044.98,1.0,2.0,0.0
404,2043.92,1.0,2.0,0.0
405,2046.47,1.0,2.0,0.0
406,2044.04,1.0,2.0,0.0
407,2046.38,1.0,2.0,0.0
408,2041.38,1.0,2.0,0.0
409,2044.63,1.0,2.0,0.0
410,2050.06,1.0,2.0,0.0
411,2045.84,1.0,2.0,0.0
412,2043.11,1.0,2.0,0.0
413,2044.52,1.0,2.0,0.0
414,2052.7,1.0,2.0,0.0
415,2045.0,1.0,2.0,0.0
416,2044.41,1.0,2.0,0.0
417,2047.97,1.0,2.0,0.0
418,2040.66,1.0,2.0,0.0
419,2036.93,1.0,2.0,0.0
420,2052.7,1.0,2.0,0.0
421,2057.01,1.0,2.0,0.0
422,2042.08,1.0,2.0,0.0
423,2047.75,1.0,2.0,0.0
424,2041.52,1.0,2.0,0.0
425,2046.44,1.0,2.0,0.0
426,2051.3,1.0,2.0,0.0
427,2047.75,1.0,2.0,0.0
428,2047.74,1.0,2.0,0.0
429,2040.21,1.0,2.0,0.0
430,2054.3,1.0,2.0,0.0
431,2046.81,1.0,2.0,0.0
432,2050.44,1.0,2.0,0.0
433,2037.1,1.0,2.0,0.0
434,2042.96,1.0,2.0,0.0
435,2042.48,1.0,2.0,0.0
436,2044.02,1.0,2.0,0.0
437,2037.6,1.0,2.0,0.0
438,2043.28,1.0,2.0,0.0
439,2048.61,1.0,2.0,0.0
440,2050.76,1.0,2.0,0.0
441,2035.69,1.0,2.0,0.0
442,2049.53,1.0,2.0,0.0
443,2044.03,1.0,2.0,0.0
444,2041.64,1.0,2.0,0.0
445,2051.5,1.0,2.0,0.0
446,2047.05,1.0,2.0,0.0
447,2032.73,1.0,2.0,0.0
448,2046.28,1.0,2.0,0.0
449,2046.18,1.0,2.0,0.0
450,2043.68,1.0,2.0,0.0
451,2042.81,1.0,2.0,0.0
452,2047.06,1.0,2.0,0.0
453,2044.91,1.0,2.0,0.0
454,2047.62,1.0,2.0,0.0
455,2040.85,1.0,2.0,0.0
456,2048.3,1.0,2.0,0.0
457,2043.9,1.0,2.0,0.0
458,2044.52,1.0,2.0,0.0
459,2051.41,1.0,2.0,0.0
460,2044.44,1.0,2.0,0.0
461,2043.92,1.0,2.0,0.0
462,2051.69,1.0,2.0,0.0
463,2054.08,1.0,2.0,0.0
464,2043.48,1.0,2.0,0.0
465,2053.17,1.0,2.0,0.0
466,2042.66,1.0,2.0,0.0
467,2043.38,1.0,2.0,0.0
468,2043.73,1.0,2.0,0.0
469,2034.34,1.0,2.0,0.0
470,2050.39,1.0,2.0,0.0
471,2054.69,1.0,2.0,0.0
472,2044.97,1.0,2.0,0.0
473,2048.0,1.0,2.0,0.0
474,2049.49,1.0,2.0,0.0
475,2046.37,1.0,2.0,0.0
476,2048.98,1.0,2.0,0.0
477,2047.66,1.0,2.0,0.0
478,2053.75,1.0,2.0,0.0
479,2039.37,1.0,2.0,0.0
480,2047.86,1.0,2.0,0.0
481,2044.39,1.0,2.0,0.0
482,2046.31,1.0,2.0,0.0
483,2042.32,1.0,2.0,0.0
484,2049.42,1.0,2.0,0.0
485,2045.59,1.0,2.0,0.0
486,2051.16,1.0,2.0,0.0
487,2043.82,1.0,2.0,0.0
488,2045.5,1.0,2.0,0.0
489,2049.3,1.0,2.0,0.0
490,2048.76,1.0,2.0,0.0
491,2044.25,1.0,2.0,0.0
492,2044.27,1.0,2.0,0.0
493,2047.02,1.0,2.0,0.0
494,2048.7,1.0,2.0,0.0
495,2042.62,1.0,2.0,0.0
496,2043.57,1.0,2.0,0.0
497,2046.41,1.0,2.0,0.0
498,2043.11,1.0,2.0,0.0
499,2046.06,1.0,2.0,0.0
500,2049.35,1.0,2.0,0.0
501,2047.05,1.0,2.0,0.0
502,2047.56,1.0,2.0,0.0
503,2044.08,1.0,2.0,0.0
504,2044.87,1.0,2.0,0.0
505,2045.66,1.0,2.0,0.0
506,2050.41,1.0,2.0,0.0
507,2041.94,1.0,2.0,0.0
508,2045.61,1.0,2.0,0.0
509,2045.26,1.0,2.0,0.0
510,2048.89,1.0,2.0,0.0
511,2035.75,1.0,2.0,0.0
512,2044.26,1.0,2.0,0.0
513,2051.7,1.0,2.0,0.0
514,2048.49,1.0,2.0,0.0
515,2046.53,1.0,2.0,0.0
516,2047.32,1.0,2.0,0.0
517,2048.41,1.0,2.0,0.0
518,2042.39,1.0,2.0,0.0
519,2036.77,1.0,2.0,0.0
520,2044.37,1.0,2.0,0.0
521,2046.86,1.0,2.0,0.0
522,2044.0,1.0,2.0,0.0
523,2047.49,1.0,2.0,0.0
524,2045.96,1.0,2.0,0.0
525,2042.9,1.0,2.0,0.0
526,2041.68,1.0,2.0,0.0
527,2046.67,1.0,2.0,0.0
528,2047.83,1.0,2.0,0.0
529,2041.44,1.0,2.0,0.0
530,2042.97,1.0,2.0,0.0
531,2044.78,1.0,2.0,0.0
532,2048.46,1.0,2.0,0.0
533,2052.98,1.0,2.0,0.0
534,2059.25,1.0,2.0,0.0
535,2045.98,1.0,2.0,0.0
536,2045.76,1.0,2.0,0.0
537,2041.41,1.0,2.0,0.0
538,2045.08,1.0,2.0,0.0
539,2044.16,1.0,2.0,0.0
540,2045.68,1.0,2.0,0.0
541,2047.01,1.0,2.0,0.0
542,2037.12,1.0,2.0,0.0
543,2047.92,1.0,2.0,0.0
544,2041.75,1.0,2.0,0.0
545,2044.99,1.0,2.0,0.0
546,2043.27,1.0,2.0,0.0
547,2046.07,1.0,2.0,0.0
548,2048.41,1.0,2.0,0.0
549,2049.08,1.0,2.0,0.0
550,2044.99,1.0,2.0,0.0
551,2048.7,1.0,2.0,0.0
552,2046.68,1.0,2.0,0.0
553,2041.86,1.0,2.0,0.0
554,2045.63,1.0,2.0,0.0
555,2043.31,1.0,2.0,0.0
556,2042.59,1.0,2.0,0.0
557,2042.74,1.0,2.0,0.0
558,2037.69,1.0,2.0,0.0
559,2054.08,1.0,2.0,0.0
560,2047.22,1.0,2.0,0.0
561,2044.4,1.0,2.0,0.0
562,2044.17,1.0,2.0,0.0
563,2039.94,1.0,2.0,0.0
564,2045.98,1.0,2.0,0.0
565,2038.54,1.0,2.0,0.0
566,2046.5,1.0,2.0,0.0
567,2038.43,1.0,2.0,0.0
568,2047.06,1.0,2.0,0.0
569,2040.63,1.0,2.0,0.0
570,2046.25,1.0,2.0,0.0
571,2046.72,1.0,2.0,0.0
572,2048.51,1.0,2.0,0.0
573,2044.19,1.0,2.0,0.0
574,2044.36,1.0,2.0,0.0
575,2041.52,1.0,2.0,0.0
576,2044.21,1.0,2.0,0.0
577,2050.12,1.0,2.0,0.0
578,2052.91,1.0,2.0,0.0
579,2049.15,1.0,2.0,0.0
580,2045.75,1.0,2.0,0.0
581,2045.83,1.0,2.0,0.0
582,2046.58,1.0,2.0,0.0
583,2042.94,1.0,2.0,0.0
584,2032.29,1.0,2.0,0.0
585,2044.95,1.0,2.0,0.0
586,2042.77,1.0,2.0,0.0
587,2044.05,1.0,2.0,0.0
588,2039.73,1.0,2.0,0.0
589,2043.99,1.0,2.0,0.0
590,2041.88,1.0,2.0,0.0
591,2043.72,1.0,2.0,0.0
592,2041.87,1.0,2.0,0.0
593,2048.96,1.0,2.0,0.0
594,2045.43,1.0,2.0,0.0
595,2048.29,1.0,2.0,0.0
596,2038.68,1.0,2.0,0.0
597,2041.22,1.0,2.0,0.0
598,2044.19,1.0,2.0,0.0
599,2042.32,1.0,2.0,0.0
600,2047.56,1.0,2.0,0.0
601,2044.84,1.0,2.0,0.0
602,2050.07,1.0,2.0,0.0
603,2042.53,1.0,2.0,0.0
604,2046.54,1.0,2.0,0.0
605,2045.11,1.0,2.0,0.0
606,2040.4,1.0,2.0,0.0
607,2044.66,1.0,2.0,0.0
608,2045.45,1.0,2.0,0.0
609,2047.37,1.0,2.0,0.0
610,2045.15,1.0,2.0,0.0
611,2041.45,1.0,2.0,0.0
612,2038.69,1.0,2.0,0.0
613,2050.8,1.0,2.0,0.0
614,2042.48,1.0,2.0,0.0
615,2053.62,1.0,2.0,0.0
616,2043.96,1.0,2.0,0.0
617,2043.65,1.0,2.0,0.0
618,2049.77,1.0,2.0,0.0
619,2048.35,1.0,2.0,0.0
620,2045.28,1.0,2.0,0.0
621,2037.89,1.0,2.0,0.0
622,2048.77,1.0,2.0,0.0
623,2043.27,1.0,2.0,0.0
624,2046.28,1.0,2.0,0.0
625,2042.88,1.0,2.0,0.0
626,2048.92,1.0,2.0,0.0
627,2045.17,1.0,2.0,0.0
628,2051.74,1.0,2.0,0.0
629,2044.58,1.0,2.0,0.0
630,2042.02,1.0,2.0,0.0
631,2045.08,1.0,2.0,0.0
632,2050.82,1.0,2.0,0.0
633,2046.08,1.0,2.0,0.0
634,2040.92,1.0,2.0,0.0
635,2045.17,1.0,2.0,0.0
636,2042.23,1.0,2.0,0.0
637,2056.83,1.0,2.0,0.0
638,2044.94,1.0,2.0,0.0
639,2046.85,1.0,2.0,0.0
640,2046.75,1.0,2.0,0.0
641,2049.9,1.0,2.0,0.0
642,2048.64,1.0,2.0,0.0
643,2045.79,1.0,2.0,0.0
644,2040.56,1.0,2.0,0.0
645,2049.48,1.0,2.0,0.0
646,2044.04,1.0,2.0,0.0
647,2040.44,1.0,2.0,0.0
648,2050.3,1.0,2.0,0.0
649,2040.27,1.0,2.0,0.0
650,2041.6,1.0,2.0,0.0
651,2050.3,1.0,2.0,0.0
652,2040.22,1.0,2.0,0.0
653,2041.3,1.0,2.0,0.0
654,2047.16,1.0,2.0,0.0
655,2044.71,1.0,2.0,0.0
656,2042.92,1.0,2.0,0.0
657,2043.88,1.0,2.0,0.0
658,2050.55,1.0,2.0,0.0
659,2037.01,1.0,2.0,0.0
660,2042.4,1.0,2.0,0.0
661,2037.71,1.0,2.0,0.0
662,2048.32,1.0,2.0,0.0
663,2050.93,1.0,2.0,0.0
664,2044.8,1.0,2.0,0.0
665,2054.12,1.0,2.0,0.0
666,2046.71,1.0,2.0,0.0
667,2044.77,1.0,2.0,0.0
668,2043.49,1.0,2.0,0.0
669,2051.52,1.0,2.0,0.0
670,2053.56,1.0,2.0,0.0
671,2037.7,1.0,2.0,0.0
672,2049.98,1.0,2.0,0.0
673,2046.38,1.0,2.0,0.0
674,2046.89,1.0,2.0,0.0
675,2046.37,1.0,2.0,0.0
676,2054.75,1.0,2.0,0.0
677,2038.63,1.0,2.0,0.0
678,2043.52,1.0,2.0,0.0
679,2054.3,1.0,2.0,0.0
680,2043.25,1.0,2.0,0.0
681,2040.18,1.0,2.0,0.0
682,2047.29,1.0,2.0,0.0
683,2051.82,1.0,2.0,0.0
684,2053.66,1.0,2.0,0.0
685,2049.82,1.0,2.0,0.0
686,2045.54,1.0,2.0,0.0
687,2046.58,1.0,2.0,0.0
688,2038.67,1.0,2.0,0.0
689,2042.87,1.0,2.0,0.0
690,2040.54,1.0,2.0,0.0
691,2037.37,1.0,2.0,0.0
692,2039.16,1.0,2.0,0.0
693,2045.84,1.0,2.0,0.0
694,2045.91,1.0,2.0,0.0
695,2046.47,1.0,2.0,0.0
696,2043.27,1.0,2.0,0.0
697,2045.92,1.0,2.0,0.0
698,2045.33,1.0,2.0,0.0
699,2048.18,1.0,2.0,0.0
700,2051.87,1.0,2.0,0.0
701,2046.29,1.0,2.0,0.0
702,2049.52,1.0,2.0,0.0
703,2055.46,1.0,2.0,0.0
704,2042.89,1.0,2.0,0.0
705,2042.4,1.0,2.0,0.0
706,2040.99,1.0,2.0,0.0
707,2052.01,1.0,2.0,0.0
708,2043.5,1.0,2.0,0.0
709,2037.4,1.0,2.0,0.0
710,2044.0,1.0,2.0,0.0
711,2052.05,1.0,2.0,0.0
712,2041.17,1.0,2.0,0.0
713,2046.73,1.0,2.0,0.0
714,2047.81,1.0,2.0,0.0
715,2040.89,1.0,2.0,0.0
716,2036.62,1.0,2.0,0.0
717,2047.59,1.0,2.0,0.0
718,2050.85,1.0,2.0,0.0
719,2037.63,1.0,2.0,0.0
720,2049.74,1.0,2.0,0.0
721,2050.32,1.0,2.0,0.0
722,2046.02,1.0,2.0,0.0
723,2048.07,1.0,2.0,0.0
724,2036.24,1.0,2.0,0.0
725,2052.31,1.0,2.0,0.0
726,2050.0,1.0,2.0,0.0
727,2053.02,1.0,2.0,0.0
728,2046.81,1.0,2.0,0.0
729,2057.69,1.0,2.0,0.0
730,2042.24,1.0,2.0,0.0
731,2043.42,1.0,2.0,0.0
732,2052.29,1.0,2.0,0.0
733,2041.35,1.0,2.0,0.0
734,2051.28,1.0,2.0,0.0
735,2041.82,1.0,2.0,0.0
